model,filename,tm_watertight,tm_manifold_edge_ratio,pml_edges,pml_nm_edges,pml_boundary_edges,pml_manifold_edge_ratio,pml_watertight,pml_two_manifold,pml_error,wt_match,manif_match,wt_note,manif_note
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_pumpkin.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_pumpkin.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_rabbit_with_white_fur_and_black-tipped_ears.glb,False,0.415200,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_rabbit_with_white_fur_and_black-tipped_ears.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_rabbit_with_white_fur_and_black-tipped_ears.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_rabbit_with_white_fur_and_black-tipped_ears.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_red_sphere_on_top_of_a_yellow_box.glb,False,0.893300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sphere_on_top_of_a_yellow_box.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sphere_on_top_of_a_yellow_box.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sphere_on_top_of_a_yellow_box.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_red_sports_car_on_the_road.glb,False,0.737400,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sports_car_on_the_road.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sports_car_on_the_road.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_red_sports_car_on_the_road.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_robot.glb,False,0.591600,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_robot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_robot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_robot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_shoe.glb,False,0.813700,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_shoe.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_shoe.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_shoe.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_small_house.glb,False,0.678500,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_small_house.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_small_house.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_small_house.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_snowy_owl_standing_in_a_grassy_field.glb,False,0.798300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_snowy_owl_standing_in_a_grassy_field.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_snowy_owl_standing_in_a_grassy_field.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_snowy_owl_standing_in_a_grassy_field.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_store_front.glb,False,0.727900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_store_front.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_store_front.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_store_front.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,False,0.697300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sunken_submarine_at_the_bottom_of_the_ocean.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sunken_submarine_at_the_bottom_of_the_ocean.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sunken_submarine_at_the_bottom_of_the_ocean.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_sweatshirt.glb,False,0.674700,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sweatshirt.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sweatshirt.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_sweatshirt.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_thumbnail_image_of_an_ice_cream_cone.glb,False,0.988900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_thumbnail_image_of_an_ice_cream_cone.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_thumbnail_image_of_an_ice_cream_cone.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_thumbnail_image_of_an_ice_cream_cone.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_trash_bin.glb,False,0.794600,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_trash_bin.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_trash_bin.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_trash_bin.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,a_wooden_post.glb,False,0.904100,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_wooden_post.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_wooden_post.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\a_wooden_post.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_abstract_painting_of_a_spaceship.glb,False,0.601300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_abstract_painting_of_a_spaceship.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_abstract_painting_of_a_spaceship.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_abstract_painting_of_a_spaceship.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_aerial_view_of_the_Great_Pyramid.glb,False,0.769900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_aerial_view_of_the_Great_Pyramid.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_aerial_view_of_the_Great_Pyramid.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_aerial_view_of_the_Great_Pyramid.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_antique_chest.glb,False,0.725000,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_antique_chest_with_three_drawers.glb,False,0.613100,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest_with_three_drawers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest_with_three_drawers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_antique_chest_with_three_drawers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_armchair.glb,False,0.688500,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_armchair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_armchair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_armchair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_avocado.glb,False,0.860900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_avocado.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_avocado.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_avocado.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_elephant.glb,False,0.761100,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_elephant.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_elephant.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_elephant.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,False,0.860300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_illustration_of_a_teapot.glb,False,0.647600,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_illustration_of_a_teapot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_illustration_of_a_teapot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_illustration_of_a_teapot.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_orange.glb,False,0.839100,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_orange.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_orange.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_orange.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_ornate_gold_harp.glb,False,0.681900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ornate_gold_harp.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ornate_gold_harp.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ornate_gold_harp.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_ostrich.glb,False,0.859300,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ostrich.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ostrich.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_ostrich.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,an_owl_standing_on_a_wire.glb,False,0.988800,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_owl_standing_on_a_wire.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_owl_standing_on_a_wire.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\an_owl_standing_on_a_wire.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,artificial_intelligence.glb,False,0.446700,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\artificial_intelligence.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\artificial_intelligence.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\artificial_intelligence.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,beer.glb,False,0.627200,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\beer.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\beer.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\beer.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,black_hi-top_sneakers.glb,False,0.560700,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\black_hi-top_sneakers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\black_hi-top_sneakers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\black_hi-top_sneakers.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,bond.glb,False,0.679900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\bond.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\bond.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\bond.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,chair.glb,False,0.715000,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\chair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\chair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\chair.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,feeling.glb,False,0.829600,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\feeling.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\feeling.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\feeling.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,insight.glb,False,0.665500,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\insight.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\insight.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\insight.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,life.glb,False,0.918400,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\life.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\life.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\life.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,metal.glb,False,0.575900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\metal.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\metal.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\metal.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TRELLIS.2-4B,molecule.glb,False,0.798900,,,,,,,"Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\molecule.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
",False,False,"pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\molecule.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
","pml_error: Unable to open file: C:\Users\HP\3d-arena-eval\meshes\outputs\TRELLIS.2-4B\molecule.glb
Failed opening gltf file: Unknown image format. STB cannot decode image data for image[0] name = """".
"
TripoSG,A_cartoon_house_with_red_roof.glb,False,1.000000,4143963.000000,0.000000,0.000000,1.000000,True,True,,False,True,"pml=closed+manifold, trimesh=not WT (winding?)",OK
TripoSG,A_castle_made_of_cardboard.glb,False,1.000000,6044589.000000,4.000000,62.000000,0.999989,False,False,,True,True,OK,OK
TripoSG,A_heart_made_of_wood.glb,True,1.000000,2276388.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,True,1.000000,3085878.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,True,1.000000,2444046.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,1.000000,1513017.000000,0.000000,0.000000,1.000000,True,True,,False,True,"pml=closed+manifold, trimesh=not WT (winding?)",OK
TripoSG,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,True,1.000000,1691778.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,True,1.000000,1678404.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,The_Oriental_Pearl.glb,True,1.000000,2850582.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_Christmas_tree.glb,False,1.000000,2805651.000000,0.000000,0.000000,1.000000,True,True,,False,True,"pml=closed+manifold, trimesh=not WT (winding?)",OK
TripoSG,a_baby_penguin.glb,True,1.000000,1702176.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_baby_penguin_wearing_a_blue_hat.glb,True,1.000000,1261860.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_ball.glb,True,1.000000,3367176.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_bamboo_ladder.glb,True,1.000000,652146.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_barred_owl_peeking_out_from_dense_tree_branches.glb,True,1.000000,3029946.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
TripoSG,a_bird.glb,True,1.000000,1531380.000000,0.000000,0.000000,1.000000,True,True,,True,True,OK,OK
