model,filename,file_size_mb,load_success,error,watertight,manifold_edge_ratio,boundary_edge_ratio,nonmanifold_edge_ratio,connected_components,vertex_count,face_count,triangle_ratio,non_triangle_ratio,has_uv,uv_bbox_efficiency,uv_packed_area,has_texture,pbr_channel_count,texture_resolution,surface_area,bbox_diag,seconds
TRELLIS,a_small_house.glb,1.8562,True,,False,0.7723,0.2277,0.0,416,13384,18818,1.0,0.0,True,0.9981,0.7085,True,1,1024,2.823524,1.317593,0.079
TRELLIS,a_snowy_owl_standing_in_a_grassy_field.glb,1.8761,True,,False,0.8003,0.1997,0.0,279,13424,19773,1.0,0.0,True,0.9982,0.6249,True,1,1024,2.416895,1.533526,0.102
TRELLIS,a_store_front.glb,1.6119,True,,False,0.7751,0.2249,0.0,482,15998,22722,1.0,0.0,True,0.9982,0.6613,True,1,1024,3.600077,1.357629,0.096
TRELLIS,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,1.5742,True,,False,0.6835,0.3165,0.0,741,13403,16282,1.0,0.0,True,0.9982,0.6742,True,1,1024,1.839547,1.236995,0.069
TRELLIS,a_sweatshirt.glb,2.291,True,,False,0.8229,0.1771,0.0,525,33199,50802,1.0,0.0,True,0.9983,0.5711,True,1,1024,5.62921,1.471178,0.152
TRELLIS,a_thumbnail_image_of_an_ice_cream_cone.glb,1.3153,True,,False,0.7528,0.2472,0.0,86,3039,4160,1.0,0.0,True,0.9982,0.6138,True,1,1024,0.747474,1.125982,0.048
TRELLIS,a_trash_bin.glb,1.8005,True,,False,0.8257,0.1743,0.0,450,24975,38317,1.0,0.0,True,0.9991,0.6481,True,1,1024,4.564342,1.351119,0.11
TRELLIS,a_wooden_post.glb,0.7906,True,,False,0.8668,0.1332,0.0,15,1699,2776,1.0,0.0,True,0.9973,0.7155,True,1,1024,0.390857,1.054281,0.032
TRELLIS,an_abstract_painting_of_a_spaceship.glb,1.8881,True,,False,0.7059,0.2941,0.0,621,16897,21548,1.0,0.0,True,0.9983,0.6091,True,1,1024,2.906274,1.462316,0.094
TRELLIS,an_aerial_view_of_the_Great_Pyramid.glb,1.7051,True,,False,0.8187,0.1813,0.0,306,13039,19642,1.0,0.0,True,0.9983,0.5905,True,1,1024,2.612692,1.503278,0.064
TRELLIS,an_antique_chest.glb,2.0358,True,,False,0.7484,0.2516,0.0,688,23467,32032,1.0,0.0,True,0.9982,0.6372,True,1,1024,4.234344,1.551688,0.122
TRELLIS,an_antique_chest_with_three_drawers.glb,2.1347,True,,False,0.7259,0.2741,0.0,1374,32086,41844,1.0,0.0,True,0.9991,0.713,True,1,1024,5.601087,1.494869,0.135
TRELLIS,an_armchair.glb,1.599,True,,False,0.839,0.161,0.0,211,13678,21506,1.0,0.0,True,0.9982,0.6415,True,1,1024,3.715768,1.656227,0.086
TRELLIS,an_avocado.glb,1.3645,True,,False,0.8614,0.1386,0.0,222,12767,20622,1.0,0.0,True,0.9982,0.6533,True,1,1024,2.043104,1.167657,0.085
TRELLIS,an_elephant.glb,1.5514,True,,False,0.8158,0.1842,0.0,133,8206,12396,1.0,0.0,True,0.9982,0.6078,True,1,1024,1.65926,1.30706,0.06
TRELLIS,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,1.6351,True,,False,0.7871,0.2129,0.0,182,9037,13084,1.0,0.0,True,0.9983,0.5801,True,1,1024,1.736051,1.343766,0.063
TRELLIS,an_illustration_of_a_teapot.glb,1.4152,True,,False,0.8796,0.1204,0.0,112,13337,22204,1.0,0.0,True,0.9991,0.6215,True,1,1024,2.500303,1.300298,0.111
TRELLIS,an_orange.glb,1.5232,True,,False,0.9313,0.0687,0.0,53,9939,17876,1.0,0.0,True,0.9982,0.6158,True,1,1024,1.989327,1.394625,0.093
TRELLIS,an_ornate_gold_harp.glb,1.6154,True,,False,0.7722,0.2278,0.0,165,5785,8136,1.0,0.0,True,0.9983,0.5912,True,1,1024,1.056888,1.267619,0.055
TRELLIS,an_ostrich.glb,2.0188,True,,False,0.6777,0.3223,0.0,850,16504,19932,1.0,0.0,True,0.9982,0.6825,True,1,1024,2.275392,1.284762,0.082
TRELLIS,an_owl_standing_on_a_wire.glb,1.7496,True,,False,0.7332,0.2668,0.0,415,11615,15474,1.0,0.0,True,0.9983,0.5964,True,1,1024,1.808136,1.309093,0.069
TRELLIS,artificial_intelligence.glb,2.4643,True,,False,0.6808,0.3192,0.0,1559,35708,43620,1.0,0.0,True,0.9983,0.5788,True,1,1024,4.842373,1.400295,0.124
TRELLIS,beer.glb,1.1005,True,,False,0.8691,0.1309,0.0,135,7553,12361,1.0,0.0,True,0.998,0.816,True,1,1024,5.112223,1.61991,0.067
TRELLIS,black_hi-top_sneakers.glb,1.7927,True,,False,0.8208,0.1792,0.0,421,22726,34577,1.0,0.0,True,0.9982,0.6684,True,1,1024,4.147917,1.279759,0.132
TRELLIS,bond.glb,1.3694,True,,False,0.8399,0.1601,0.0,159,8102,12726,1.0,0.0,True,0.9982,0.6496,True,1,1024,2.035616,0.988274,0.065
TRELLIS,chair.glb,1.3469,True,,False,0.8038,0.1962,0.0,83,6126,9122,1.0,0.0,True,0.9985,0.4525,True,1,1024,1.095797,1.222329,0.053
TRELLIS,feeling.glb,1.2244,True,,False,0.8036,0.1964,0.0,80,4317,6390,1.0,0.0,True,0.9983,0.5869,True,1,1024,0.896777,1.096569,0.046
TRELLIS,insight.glb,1.092,True,,False,0.8575,0.1425,0.0,87,7419,11940,1.0,0.0,True,0.998,0.7607,True,1,1024,2.673271,1.554422,0.043
TRELLIS,life.glb,1.381,True,,False,0.828,0.172,0.0,133,5386,8220,1.0,0.0,True,0.9982,0.6437,True,1,1024,0.87764,0.831001,0.063
TRELLIS,molecule.glb,1.4007,True,,False,0.836,0.164,0.0,100,8183,12752,1.0,0.0,True,0.9982,0.6098,True,1,1024,1.941813,1.546049,0.059
TRELLIS,three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield.glb,1.8747,True,,False,0.6671,0.3329,0.0,962,17520,20805,1.0,0.0,True,0.9982,0.6241,True,1,1024,2.675061,1.181426,0.116
TRELLIS.2-4B,A_cartoon_house_with_red_roof.glb,11.1804,True,,False,0.7341,0.2659,0.0,8612,218299,289032,1.0,0.0,True,0.9991,0.6293,True,2,2048,13.833005,1.674089,0.884
TRELLIS.2-4B,A_castle_made_of_cardboard.glb,11.9827,True,,False,0.665,0.335,0.0,14970,245391,288677,1.0,0.0,True,0.9991,0.6225,True,2,2048,11.252805,1.594811,0.85
TRELLIS.2-4B,A_heart_made_of_wood.glb,13.5797,True,,False,0.5507,0.4493,0.0,33406,292889,279796,1.0,0.0,True,0.9991,0.6132,True,2,2048,9.418711,1.392132,0.861
TRELLIS.2-4B,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,9.6862,True,,False,0.8807,0.1193,0.0,2859,177453,294647,1.0,0.0,True,0.9991,0.5782,True,2,2048,7.723789,1.370839,0.811
TRELLIS.2-4B,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,8.9064,True,,False,0.9109,0.0891,0.0,763,162567,284393,1.0,0.0,True,0.9992,0.5121,True,2,2048,8.416401,1.424013,0.803
TRELLIS.2-4B,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,10.1564,True,,False,0.8598,0.1402,0.0,5521,182688,297746,1.0,0.0,True,0.999,0.7648,True,2,2048,2.009968,1.416284,0.855
TRELLIS.2-4B,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,12.5549,True,,False,0.6256,0.3744,0.0,25402,271026,292367,1.0,0.0,True,0.9991,0.6229,True,2,2048,3.084525,1.167712,0.841
TRELLIS.2-4B,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,11.7071,True,,False,0.7447,0.2553,0.0,12184,226156,299611,1.0,0.0,True,0.999,0.7398,True,2,2048,7.626454,1.517331,0.9
TRELLIS.2-4B,The_Oriental_Pearl.glb,10.2008,True,,False,0.8343,0.1657,0.0,4533,189022,292152,1.0,0.0,True,0.9991,0.5948,True,2,2048,9.19875,1.714708,0.844
TRELLIS.2-4B,a_Christmas_tree.glb,9.51,True,,False,0.9764,0.0236,0.0,315,154829,298441,1.0,0.0,True,0.999,0.7791,True,2,2048,2.548696,1.347943,0.86
TRELLIS.2-4B,a_baby_penguin.glb,10.2311,True,,False,0.8603,0.1397,0.0,5468,180369,294204,1.0,0.0,True,0.999,0.7668,True,2,2048,1.885197,1.372885,0.847
TRELLIS.2-4B,a_baby_penguin_wearing_a_blue_hat.glb,8.6214,True,,False,0.9881,0.0119,0.0,37,151409,297398,1.0,0.0,True,0.9989,0.9045,True,2,2048,2.009965,1.416283,0.826
TRELLIS.2-4B,a_ball.glb,10.0078,True,,False,0.8073,0.1927,0.0,6607,195557,287708,1.0,0.0,True,0.9992,0.5806,True,2,2048,21.604674,1.71044,0.794
TRELLIS.2-4B,a_bamboo_ladder.glb,9.7688,True,,False,0.8419,0.1581,0.0,2379,186725,295188,1.0,0.0,True,0.9993,0.4361,True,2,2048,1.35456,1.169438,0.825
TRELLIS.2-4B,a_barred_owl_peeking_out_from_dense_tree_branches.glb,8.5086,True,,False,0.9892,0.0108,0.0,35,143554,282434,1.0,0.0,True,0.9989,0.9303,True,2,2048,2.00997,1.416282,0.811
TRELLIS.2-4B,a_bird.glb,8.7161,True,,False,0.9887,0.0113,0.0,40,151020,296902,1.0,0.0,True,0.9989,0.9303,True,2,2048,2.00995,1.416285,0.847
TRELLIS.2-4B,a_black_baseball_hat.glb,10.127,True,,False,0.7512,0.2488,0.0,11447,210093,281270,1.0,0.0,True,0.9992,0.5588,True,2,2048,5.14633,1.33049,0.777
TRELLIS.2-4B,a_black_t-shirt_with_the_peace_sign_on_it.glb,16.4123,True,,False,0.4087,0.5913,0.0,83316,409690,291066,1.0,0.0,True,0.9993,0.4771,True,2,2048,5.094242,1.484799,0.824
TRELLIS.2-4B,a_bloody_mary_cocktail.glb,9.8904,True,,False,0.8441,0.1559,0.0,4282,183730,288189,1.0,0.0,True,0.999,0.7879,True,2,2048,3.496508,1.474338,0.798
TRELLIS.2-4B,a_blue_t-shirt_with_a_dinosaur_on_it.glb,9.6896,True,,False,0.8584,0.1416,0.0,5415,175535,285516,1.0,0.0,True,0.999,0.7599,True,2,2048,1.386094,1.216522,0.794
TRELLIS.2-4B,a_boat.glb,13.3663,True,,False,0.624,0.376,0.0,22909,275103,299561,1.0,0.0,True,0.9992,0.5374,True,2,2048,3.97788,1.151322,0.896
TRELLIS.2-4B,a_bookshelf_with_ten_books_stacked_vertically.glb,10.6963,True,,False,0.7846,0.2154,0.0,5459,202597,290881,1.0,0.0,True,0.9991,0.6931,True,2,2048,9.526374,1.15937,0.844
TRELLIS.2-4B,a_bowl.glb,9.261,True,,False,0.8211,0.1789,0.0,5453,188789,290218,1.0,0.0,True,0.9992,0.5263,True,2,2048,3.60756,1.262828,0.767
TRELLIS.2-4B,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,14.7655,True,,False,0.5404,0.4596,0.0,40696,305233,282142,1.0,0.0,True,0.9991,0.6419,True,2,2048,5.07082,1.734649,0.855
TRELLIS.2-4B,a_capybara_made_of_voxels_sitting_in_a_field.glb,10.0581,True,,False,0.8265,0.1735,0.0,3877,186781,287619,1.0,0.0,True,0.9991,0.6457,True,2,2048,2.131451,1.163512,0.824
TRELLIS.2-4B,a_cardboard_spaceship.glb,13.4653,True,,False,0.5948,0.4052,0.0,27271,283610,293340,1.0,0.0,True,0.9991,0.618,True,2,2048,4.64635,1.334143,0.87
TRELLIS.2-4B,a_cat.glb,9.7894,True,,False,0.8615,0.1385,0.0,5389,173585,283567,1.0,0.0,True,0.999,0.7711,True,2,2048,1.385987,1.216233,0.819
TRELLIS.2-4B,a_cat_statue.glb,12.4688,True,,False,0.6209,0.3791,0.0,31787,276544,291175,1.0,0.0,True,0.9991,0.6829,True,2,2048,3.895709,1.33635,0.834
TRELLIS.2-4B,a_chest.glb,10.0808,True,,False,0.8328,0.1672,0.0,5843,188732,288618,1.0,0.0,True,0.999,0.7363,True,2,2048,11.787229,1.391016,0.825
TRELLIS.2-4B,a_coffee_maker.glb,13.8793,True,,False,0.57,0.43,0.0,25900,287410,289147,1.0,0.0,True,0.9992,0.5632,True,2,2048,8.29685,1.518468,0.87
TRELLIS.2-4B,a_coffee_table.glb,9.3748,True,,False,0.8702,0.1298,0.0,3713,177915,293934,1.0,0.0,True,0.9991,0.707,True,2,2048,3.996149,1.514605,0.81
TRELLIS.2-4B,a_fish.glb,9.9307,True,,False,0.8224,0.1776,0.0,5447,182499,280452,1.0,0.0,True,0.9991,0.5189,True,2,2048,0.63151,1.073972,0.815
TRELLIS.2-4B,a_fish_without_eyes.glb,10.5178,True,,False,0.8223,0.1777,0.0,5338,190843,292564,1.0,0.0,True,0.9991,0.5896,True,2,2048,0.980005,1.140149,0.839
TRELLIS.2-4B,a_fox.glb,11.5829,True,,False,0.6618,0.3382,0.0,12412,237480,280490,1.0,0.0,True,0.9992,0.5398,True,2,2048,1.773628,1.193127,0.839
TRELLIS.2-4B,a_friendly_car.glb,11.181,True,,False,0.7631,0.2369,0.0,7399,208386,288310,1.0,0.0,True,0.9991,0.5911,True,2,2048,4.871535,1.178567,0.863
TRELLIS.2-4B,a_green_pepper.glb,9.7183,True,,False,0.8465,0.1535,0.0,4109,186269,296928,1.0,0.0,True,0.9992,0.5417,True,2,2048,3.072767,1.315426,0.826
TRELLIS.2-4B,a_half-full_pitcher_of_stout.glb,13.912,True,,False,0.6792,0.3208,0.0,24567,257970,299903,1.0,0.0,True,0.9991,0.6053,True,2,2048,10.601738,1.355957,0.909
TRELLIS.2-4B,a_hammer.glb,9.8752,True,,False,0.8312,0.1688,0.0,5660,185159,288260,1.0,0.0,True,0.9991,0.6275,True,2,2048,1.37185,1.414867,0.814
TRELLIS.2-4B,a_handpalm.glb,11.2045,True,,False,0.7492,0.2508,0.0,11029,214052,299006,1.0,0.0,True,0.9991,0.6422,True,2,2048,2.009957,1.416281,0.865
TRELLIS.2-4B,a_hat.glb,9.1052,True,,False,0.8792,0.1208,0.0,2352,170946,284459,1.0,0.0,True,0.9992,0.5296,True,2,2048,4.812744,1.342361,0.793
TRELLIS.2-4B,a_horse_without_a_rider.glb,13.1537,True,,False,0.6753,0.3247,0.0,16345,249521,297079,1.0,0.0,True,0.9992,0.548,True,2,2048,1.772507,1.100119,0.899
TRELLIS.2-4B,a_house.glb,12.7903,True,,False,0.6008,0.3992,0.0,21093,271221,288811,1.0,0.0,True,0.9992,0.5699,True,2,2048,10.065163,1.564918,0.845
TRELLIS.2-4B,a_house_with_no_windows.glb,13.5288,True,,False,0.6065,0.3935,0.0,27051,283246,298065,1.0,0.0,True,0.9992,0.6098,True,2,2048,11.229059,1.574314,0.9
TRELLIS.2-4B,a_knight_holding_a_long_sword.glb,11.8548,True,,False,0.7315,0.2685,0.0,11308,222696,299260,1.0,0.0,True,0.9991,0.6489,True,2,2048,2.192963,1.415518,0.87
TRELLIS.2-4B,a_koi_fish_flying_in_the_sky.glb,12.6356,True,,False,0.6531,0.3469,0.0,20073,256804,292854,1.0,0.0,True,0.9991,0.605,True,2,2048,1.105251,1.117957,0.89
TRELLIS.2-4B,a_large_blue_box.glb,10.0209,True,,False,0.7699,0.2301,0.0,9221,203577,284090,1.0,0.0,True,0.9991,0.7131,True,2,2048,22.520217,1.592654,0.781
TRELLIS.2-4B,a_large_open_book.glb,14.8846,True,,False,0.5248,0.4752,0.0,49725,332579,295949,1.0,0.0,True,0.9992,0.5997,True,2,2048,12.557512,1.513773,0.917
TRELLIS.2-4B,a_large_present_with_a_red_ribbon.glb,11.9975,True,,False,0.6712,0.3288,0.0,22910,253250,292466,1.0,0.0,True,0.9991,0.6568,True,2,2048,19.447084,1.558901,0.837
TRELLIS.2-4B,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,11.2169,True,,False,0.706,0.294,0.0,12003,225289,282897,1.0,0.0,True,0.9991,0.6189,True,2,2048,2.478428,1.138742,0.851
TRELLIS.2-4B,a_light_shining_on_a_giraffe_in_a_street.glb,8.8831,True,,False,0.9886,0.0114,0.0,41,151805,298380,1.0,0.0,True,0.9989,0.8344,True,2,2048,2.009962,1.416282,0.847
TRELLIS.2-4B,a_long-island_ice_tea_cocktail.glb,10.93,True,,False,0.8156,0.1844,0.0,6939,190378,287783,1.0,0.0,True,0.999,0.7356,True,2,2048,4.909337,1.415844,0.845
TRELLIS.2-4B,a_margarita.glb,14.4059,True,,False,0.6232,0.3768,0.0,21637,270831,297025,1.0,0.0,True,0.999,0.5929,True,2,2048,0.572657,0.56725,0.941
TRELLIS.2-4B,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,9.3827,True,,False,0.8659,0.1341,0.0,3851,176978,287836,1.0,0.0,True,0.9991,0.6748,True,2,2048,9.673411,1.320857,0.811
TRELLIS.2-4B,a_milk_container_on_a_table.glb,9.3715,True,,False,0.8778,0.1222,0.0,3470,168084,277192,1.0,0.0,True,0.9991,0.6496,True,2,2048,5.139038,1.145526,0.781
TRELLIS.2-4B,a_monarch_butterfly.glb,10.3337,True,,False,0.8381,0.1619,0.0,5881,184783,290341,1.0,0.0,True,0.999,0.7588,True,2,2048,2.060529,1.419692,0.837
TRELLIS.2-4B,a_mountain.glb,10.271,True,,False,0.8306,0.1694,0.0,4509,185878,288699,1.0,0.0,True,0.9992,0.553,True,2,2048,1.813663,1.360024,0.849
TRELLIS.2-4B,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,10.1727,True,,False,0.8598,0.1402,0.0,5573,180633,294382,1.0,0.0,True,0.999,0.7679,True,2,2048,2.009969,1.41629,0.868
TRELLIS.2-4B,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,12.5195,True,,False,0.677,0.323,0.0,13080,247959,299187,1.0,0.0,True,0.9991,0.6082,True,2,2048,13.134723,1.435803,0.916
TRELLIS.2-4B,a_pair_of_headphones_on_a_statue_of_a_horse.glb,11.79,True,,False,0.7059,0.2941,0.0,10784,227048,286249,1.0,0.0,True,0.9992,0.5193,True,2,2048,4.140447,1.307012,0.879
TRELLIS.2-4B,a_pickup_truck.glb,13.3079,True,,False,0.5915,0.4085,0.0,21476,271934,284517,1.0,0.0,True,0.9992,0.5492,True,2,2048,5.192402,1.132876,0.922
TRELLIS.2-4B,a_pig_in_a_forest.glb,14.8145,True,,False,0.5596,0.4404,0.0,36508,300290,287798,1.0,0.0,True,0.9991,0.6168,True,2,2048,1.736993,1.093041,0.896
TRELLIS.2-4B,a_plant.glb,10.0046,True,,False,0.8602,0.1398,0.0,5539,182079,296928,1.0,0.0,True,0.999,0.7679,True,2,2048,2.009967,1.416281,0.869
TRELLIS.2-4B,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,12.956,True,,False,0.6527,0.3473,0.0,15376,249640,290885,1.0,0.0,True,0.9991,0.6094,True,2,2048,2.100597,1.416402,0.903
TRELLIS.2-4B,a_pumpkin.glb,9.563,True,,False,0.8809,0.1191,0.0,1856,178040,298069,1.0,0.0,True,0.9992,0.5178,True,2,2048,6.148718,1.730931,0.837
TRELLIS.2-4B,a_rabbit_with_white_fur_and_black-tipped_ears.glb,16.2042,True,,False,0.4152,0.5848,0.0,61542,393258,297803,1.0,0.0,True,0.9993,0.4143,True,2,2048,5.339961,1.298857,0.869
TRELLIS.2-4B,a_red_sphere_on_top_of_a_yellow_box.glb,8.908,True,,False,0.8933,0.1067,0.0,4008,166096,278485,1.0,0.0,True,0.999,0.7402,True,2,2048,6.710535,1.320309,0.764
TRELLIS.2-4B,a_red_sports_car_on_the_road.glb,11.2489,True,,False,0.7374,0.2626,0.0,9370,214162,283855,1.0,0.0,True,0.9991,0.6339,True,2,2048,4.958875,1.129631,0.869
TRELLIS.2-4B,a_robot.glb,13.163,True,,False,0.5916,0.4084,0.0,21472,281852,295501,1.0,0.0,True,0.9992,0.5093,True,2,2048,4.62396,1.277129,0.855
TRELLIS.2-4B,a_shoe.glb,10.4008,True,,False,0.8137,0.1863,0.0,5246,195566,293764,1.0,0.0,True,0.9992,0.5347,True,2,2048,4.219879,1.23065,0.841
TRELLIS.2-4B,a_small_house.glb,11.5849,True,,False,0.6785,0.3215,0.0,13916,231825,279556,1.0,0.0,True,0.9991,0.6372,True,2,2048,9.694554,1.588617,0.862
TRELLIS.2-4B,a_snowy_owl_standing_in_a_grassy_field.glb,10.6473,True,,False,0.7983,0.2017,0.0,7965,188947,282079,1.0,0.0,True,0.9991,0.6879,True,2,2048,1.521393,1.225176,0.868
TRELLIS.2-4B,a_store_front.glb,11.221,True,,False,0.7279,0.2721,0.0,11404,229647,299053,1.0,0.0,True,0.9991,0.6982,True,2,2048,16.851443,1.409373,0.845
TRELLIS.2-4B,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,11.607,True,,False,0.6973,0.3027,0.0,10931,232097,290165,1.0,0.0,True,0.9992,0.5861,True,2,2048,2.837792,1.161017,0.845
TRELLIS.2-4B,a_sweatshirt.glb,11.8669,True,,False,0.6747,0.3253,0.0,20409,254806,298573,1.0,0.0,True,0.9992,0.5209,True,2,2048,8.318845,1.380384,0.844
TRELLIS.2-4B,a_thumbnail_image_of_an_ice_cream_cone.glb,8.6989,True,,False,0.9889,0.0111,0.0,35,151907,298750,1.0,0.0,True,0.9988,0.9642,True,2,2048,2.00997,1.416281,0.829
TRELLIS.2-4B,a_trash_bin.glb,10.6063,True,,False,0.7946,0.2054,0.0,7955,203258,293355,1.0,0.0,True,0.9991,0.5998,True,2,2048,12.537018,1.379376,0.85
TRELLIS.2-4B,a_wooden_post.glb,9.4951,True,,False,0.9041,0.0959,0.0,2742,167282,289941,1.0,0.0,True,0.9991,0.6239,True,2,2048,0.703666,1.059384,0.832
TRELLIS.2-4B,an_abstract_painting_of_a_spaceship.glb,12.6341,True,,False,0.6013,0.3987,0.0,21204,266695,282726,1.0,0.0,True,0.9992,0.5739,True,2,2048,5.02857,1.300565,0.838
TRELLIS.2-4B,an_aerial_view_of_the_Great_Pyramid.glb,10.1996,True,,False,0.7699,0.2301,0.0,7079,203320,284653,1.0,0.0,True,0.9991,0.6256,True,2,2048,5.07932,1.50261,0.792
TRELLIS.2-4B,an_antique_chest.glb,11.1091,True,,False,0.725,0.275,0.0,10233,222160,289182,1.0,0.0,True,0.9991,0.6194,True,2,2048,14.660775,1.505353,0.831
TRELLIS.2-4B,an_antique_chest_with_three_drawers.glb,12.9015,True,,False,0.6131,0.3869,0.0,20713,267074,288038,1.0,0.0,True,0.9991,0.6625,True,2,2048,8.958571,1.486305,0.875
TRELLIS.2-4B,an_armchair.glb,11.3494,True,,False,0.6885,0.3115,0.0,15713,246724,299193,1.0,0.0,True,0.9992,0.591,True,2,2048,15.849733,1.680801,0.826
TRELLIS.2-4B,an_avocado.glb,9.9592,True,,False,0.8609,0.1391,0.0,5621,182327,297521,1.0,0.0,True,0.999,0.7685,True,2,2048,2.009947,1.416287,0.85
TRELLIS.2-4B,an_elephant.glb,10.3682,True,,False,0.7611,0.2389,0.0,6817,204111,283766,1.0,0.0,True,0.9992,0.5384,True,2,2048,2.010938,1.232908,0.811
TRELLIS.2-4B,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,10.1074,True,,False,0.8603,0.1397,0.0,5370,176909,288478,1.0,0.0,True,0.998,0.7711,True,2,2048,1.961016,1.41529,0.838
TRELLIS.2-4B,an_illustration_of_a_teapot.glb,12.5015,True,,False,0.6476,0.3524,0.0,26470,263684,291883,1.0,0.0,True,0.9991,0.6306,True,2,2048,7.922582,1.335201,0.836
TRELLIS.2-4B,an_orange.glb,9.8454,True,,False,0.8391,0.1609,0.0,4913,190690,299699,1.0,0.0,True,0.9992,0.5485,True,2,2048,4.894915,1.592787,0.842
TRELLIS.2-4B,an_ornate_gold_harp.glb,11.6265,True,,False,0.6819,0.3181,0.0,14266,244043,296059,1.0,0.0,True,0.9991,0.5287,True,2,2048,0.626721,0.751191,0.851
TRELLIS.2-4B,an_ostrich.glb,10.4133,True,,False,0.8593,0.1407,0.0,5408,181160,295022,1.0,0.0,True,0.998,0.7669,True,2,2048,2.009665,1.416245,0.858
TRELLIS.2-4B,an_owl_standing_on_a_wire.glb,9.0713,True,,False,0.9888,0.0112,0.0,30,151772,298464,1.0,0.0,True,0.9978,0.9085,True,2,2048,2.009979,1.416284,0.857
TRELLIS.2-4B,artificial_intelligence.glb,16.3717,True,,False,0.4467,0.5533,0.0,48245,358765,290513,1.0,0.0,True,0.9993,0.4537,True,2,2048,8.515443,1.446143,0.92
TRELLIS.2-4B,beer.glb,14.5171,True,,False,0.6272,0.3728,0.0,32523,280511,296731,1.0,0.0,True,0.9991,0.6977,True,2,2048,7.595495,1.287566,0.891
TRELLIS.2-4B,black_hi-top_sneakers.glb,14.3375,True,,False,0.5607,0.4393,0.0,36681,304224,292885,1.0,0.0,True,0.9992,0.5455,True,2,2048,7.405864,1.360957,0.874
TRELLIS.2-4B,bond.glb,11.6753,True,,False,0.6799,0.3201,0.0,17194,237778,282939,1.0,0.0,True,0.9991,0.6271,True,2,2048,18.466725,1.661433,0.825
TRELLIS.2-4B,chair.glb,11.097,True,,False,0.715,0.285,0.0,13432,217677,277670,1.0,0.0,True,0.9992,0.5294,True,2,2048,2.393117,1.477143,0.82
TRELLIS.2-4B,feeling.glb,8.8965,True,,False,0.8296,0.1704,0.0,4485,178989,275576,1.0,0.0,True,0.9992,0.5787,True,2,2048,1.951826,1.1011,0.738
TRELLIS.2-4B,insight.glb,11.9311,True,,False,0.6655,0.3345,0.0,27203,250840,281556,1.0,0.0,True,0.9991,0.6263,True,2,2048,8.575028,1.424896,0.825
TRELLIS.2-4B,life.glb,8.9223,True,,False,0.9184,0.0816,0.0,2826,163968,290554,1.0,0.0,True,0.999,0.8458,True,2,2048,2.061236,1.406566,0.804
TRELLIS.2-4B,metal.glb,13.3978,True,,False,0.5759,0.4241,0.0,27485,291536,293834,1.0,0.0,True,0.9992,0.5328,True,2,2048,25.11281,1.602589,0.851
TRELLIS.2-4B,molecule.glb,10.3863,True,,False,0.7989,0.2011,0.0,4793,198694,291882,1.0,0.0,True,0.9992,0.5844,True,2,2048,2.127997,1.133078,0.825
TripoSG,A_cartoon_house_with_red_roof.glb,47.4248,True,,False,1.0,0.0,0.0,12,1381323,2762652,1.0,0.0,False,nan,nan,False,0,0,17.900642,3.076699,6.933
TripoSG,A_castle_made_of_cardboard.glb,69.1759,True,,False,1.0,0.0,0.0,276,2014891,4029726,1.0,0.0,False,nan,nan,False,0,0,24.32274,3.163563,10.571
TripoSG,A_heart_made_of_wood.glb,26.052,True,,True,1.0,0.0,0.0,1,758798,1517592,1.0,0.0,False,nan,nan,False,0,0,8.824635,2.765708,3.798
TripoSG,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,35.316,True,,True,1.0,0.0,0.0,10,1028640,2057252,1.0,0.0,False,nan,nan,False,0,0,11.220375,2.531577,5.166
TripoSG,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,27.9707,True,,True,1.0,0.0,0.0,1,814684,1629364,1.0,0.0,False,nan,nan,False,0,0,9.789453,2.636095,3.947
TripoSG,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,17.316,True,,False,1.0,0.0,0.0,8,504345,1008680,1.0,0.0,False,nan,nan,False,0,0,5.330705,2.440394,2.457
